case,backend,rc,time_s,run_log
dma_tma_movement_profile_full,gvm-nocache,0,98,/home/liyb/ventus-env/testcases/_get_case/dma_tma_movement_profile_test/log/dma_tma_movement_profile_full.gvm-nocache.20260810-222146.run.log
