suite,family,direction,method,case_id,h100_status,h100_parameters,h100_samples,h100_cycle_median,b200_status,b200_parameters,b200_samples,b200_cycle_median,ventus_status,ventus_parameters,ventus_samples,ventus_cycle,notes
feature,capacity,g2s,cooperative128,size_256,passed,bytes=256;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,165,passed,bytes=256;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,162,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,g2s,cooperative32,size_256,passed,bytes=256;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,165,passed,bytes=256;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,162,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,g2s,tma,size_256,passed,bytes=256;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,464,passed,bytes=256;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,461,passed,bytes=256;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,1,125,exact numeric parameters
feature,capacity,roundtrip,cooperative128,size_256,passed,bytes=256;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,351,passed,bytes=256;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,345,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,roundtrip,cooperative32,size_256,passed,bytes=256;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,347,passed,bytes=256;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,345,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,roundtrip,tma,size_256,passed,bytes=256;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,557,passed,bytes=256;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,572,passed,bytes=256;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,1,198,exact numeric parameters
feature,capacity,s2g,cooperative128,size_256,passed,bytes=256;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,250,passed,bytes=256;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,156,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,s2g,cooperative32,size_256,passed,bytes=256;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,250,passed,bytes=256;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,156,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,s2g,tma,size_256,passed,bytes=256;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,66,passed,bytes=256;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,97,passed,bytes=256;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,1,90,exact numeric parameters
feature,capacity,g2s,cooperative128,size_32768,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,1715.500,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,2737,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,g2s,cooperative32,size_32768,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,5764.500,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,10307,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,g2s,tma,size_32768,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,756,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,759,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,1,1013,exact numeric parameters
feature,capacity,roundtrip,cooperative128,size_32768,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,2694,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,3974.500,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,roundtrip,cooperative32,size_32768,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,6923,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,12090,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,roundtrip,tma,size_32768,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,1869,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,1884,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,1,1935,exact numeric parameters
feature,capacity,s2g,cooperative128,size_32768,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,1197,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,914,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,s2g,cooperative32,size_32768,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,1539,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,2074,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,s2g,tma,size_32768,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,1082,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,1113,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,1,939,exact numeric parameters
feature,capacity,g2s,cooperative128,size_4096,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,210,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,206,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,g2s,cooperative32,size_4096,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,344,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,352,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,g2s,tma,size_4096,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,460,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,461,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,1,229,exact numeric parameters
feature,capacity,roundtrip,cooperative128,size_4096,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,444,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,459,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,roundtrip,cooperative32,size_4096,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,716,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,748,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,roundtrip,tma,size_4096,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,678.500,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,692,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,1,414,exact numeric parameters
feature,capacity,s2g,cooperative128,size_4096,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,295,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,203,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,s2g,cooperative32,size_4096,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,480,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,352,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,s2g,tma,size_4096,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,186,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,217,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,1,202,exact numeric parameters
feature,capacity,g2s,cooperative128,size_512,passed,bytes=512;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,151,passed,bytes=512;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,147,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,g2s,cooperative32,size_512,passed,bytes=512;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,151,passed,bytes=512;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,147,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,g2s,tma,size_512,passed,bytes=512;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,460,passed,bytes=512;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,461,passed,bytes=512;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,1,129,exact numeric parameters
feature,capacity,roundtrip,cooperative128,size_512,passed,bytes=512;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,323,passed,bytes=512;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,313,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,roundtrip,cooperative32,size_512,passed,bytes=512;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,319,passed,bytes=512;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,313,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,roundtrip,tma,size_512,passed,bytes=512;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,565,passed,bytes=512;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,580,passed,bytes=512;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,1,206,exact numeric parameters
feature,capacity,s2g,cooperative128,size_512,passed,bytes=512;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,236,passed,bytes=512;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,141,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,s2g,cooperative32,size_512,passed,bytes=512;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,236,passed,bytes=512;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,141,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,s2g,tma,size_512,passed,bytes=512;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,74,passed,bytes=512;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,105,passed,bytes=512;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,1,94,exact numeric parameters
feature,capacity,g2s,cooperative128,size_8192,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,316,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,257,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,g2s,cooperative32,size_8192,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,517,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,590,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,g2s,tma,size_8192,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,608,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,609,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,1,341,exact numeric parameters
feature,capacity,roundtrip,cooperative128,size_8192,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,636,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,670,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,roundtrip,cooperative32,size_8192,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,1015,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,1191,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,roundtrip,tma,size_8192,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,805,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,820,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,1,639,exact numeric parameters
feature,capacity,s2g,cooperative128,size_8192,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,410,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,281,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,s2g,cooperative32,size_8192,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,606,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,598,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,capacity,s2g,tma,size_8192,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,314,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,345,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,1,315,exact numeric parameters
feature,interleave,roundtrip,tma,interleave16,excluded_known_illegal_address,,0,,excluded_known_illegal_address,,0,,passed,bytes=4096;rank=3;layout=interleave16;outstanding=1;ctas=1;batch=0,1,422,legacy Ventus case; excluded from CUDA cycle tables after illegal-address/XID evidence
feature,interleave,roundtrip,tma,interleave16_u16,passed,bytes=4096;rank=3;layout=interleave16_u16;outstanding=1;ctas=1;batch=0,6,681,passed,bytes=4096;rank=3;layout=interleave16_u16;outstanding=1;ctas=1;batch=0,6,693,passed,bytes=4096;rank=3;layout=interleave16_u16;outstanding=1;ctas=1;batch=0,1,422,exact numeric parameters
feature,interleave,roundtrip,tma,interleave32,excluded_known_illegal_address,,0,,excluded_known_illegal_address,,0,,passed,bytes=4096;rank=3;layout=interleave32;outstanding=1;ctas=1;batch=0,1,422,legacy Ventus case; excluded from CUDA cycle tables after illegal-address/XID evidence
feature,multi_cta,g2s,cooperative128,unique_16384_1cta,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,461,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,399,not_in_ventus_list,,0,,same xSM scale; numeric CTA count is architecture-dependent
feature,multi_cta,g2s,cooperative32,unique_16384_1cta,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,836,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,1066,not_in_ventus_list,,0,,same xSM scale; numeric CTA count is architecture-dependent
feature,multi_cta,g2s,tma,unique_16384_1cta,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,608,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,611,not_in_ventus_list,,0,,same xSM scale; numeric CTA count is architecture-dependent
feature,multi_cta,g2s,cooperative128,unique_16384_1xsm,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=132;batch=0,6,461,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=148;batch=0,6,399,not_in_ventus_list,,0,,same xSM scale; numeric CTA count is architecture-dependent
feature,multi_cta,g2s,cooperative32,unique_16384_1xsm,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=132;batch=0,6,836,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=148;batch=0,6,1066,not_in_ventus_list,,0,,same xSM scale; numeric CTA count is architecture-dependent
feature,multi_cta,g2s,tma,unique_16384_1xsm,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=132;batch=0,6,775,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=148;batch=0,6,639,not_in_ventus_list,,0,,same xSM scale; numeric CTA count is architecture-dependent
feature,multi_cta,g2s,cooperative128,unique_16384_2xsm,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=264;batch=0,6,684,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=296;batch=0,6,1452,not_in_ventus_list,,0,,same xSM scale; numeric CTA count is architecture-dependent
feature,multi_cta,g2s,cooperative32,unique_16384_2xsm,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=264;batch=0,6,2978.500,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=296;batch=0,6,5092.500,not_in_ventus_list,,0,,same xSM scale; numeric CTA count is architecture-dependent
feature,multi_cta,g2s,tma,unique_16384_2xsm,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=264;batch=0,6,1026.500,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=296;batch=0,6,753,not_in_ventus_list,,0,,same xSM scale; numeric CTA count is architecture-dependent
feature,multi_cta,g2s,cooperative128,unique_16384_4xsm,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=528;batch=0,6,1173,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=592;batch=0,6,1737.500,not_in_ventus_list,,0,,same xSM scale; numeric CTA count is architecture-dependent
feature,multi_cta,g2s,cooperative32,unique_16384_4xsm,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=528;batch=0,6,3293.500,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=592;batch=0,6,5260,not_in_ventus_list,,0,,same xSM scale; numeric CTA count is architecture-dependent
feature,multi_cta,g2s,tma,unique_16384_4xsm,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=528;batch=0,6,2042.500,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=592;batch=0,6,939,not_in_ventus_list,,0,,same xSM scale; numeric CTA count is architecture-dependent
feature,multi_cta,g2s,cooperative128,unique_32768_1cta,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,1714.500,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,2737,not_in_ventus_list,,0,,same xSM scale; numeric CTA count is architecture-dependent
feature,multi_cta,g2s,cooperative32,unique_32768_1cta,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,5760.500,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,10314.500,not_in_ventus_list,,0,,same xSM scale; numeric CTA count is architecture-dependent
feature,multi_cta,g2s,tma,unique_32768_1cta,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,756,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,757,not_in_ventus_list,,0,,same xSM scale; numeric CTA count is architecture-dependent
feature,multi_cta,g2s,cooperative128,unique_32768_1xsm,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=132;batch=0,6,1781.500,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=148;batch=0,6,2744.500,not_in_ventus_list,,0,,same xSM scale; numeric CTA count is architecture-dependent
feature,multi_cta,g2s,cooperative32,unique_32768_1xsm,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=132;batch=0,6,5769.500,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=148;batch=0,6,10295,not_in_ventus_list,,0,,same xSM scale; numeric CTA count is architecture-dependent
feature,multi_cta,g2s,tma,unique_32768_1xsm,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=132;batch=0,6,1292,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=148;batch=0,6,980,not_in_ventus_list,,0,,same xSM scale; numeric CTA count is architecture-dependent
feature,multi_cta,g2s,cooperative128,unique_32768_2xsm,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=264;batch=0,6,2710,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=296;batch=0,6,2810,not_in_ventus_list,,0,,same xSM scale; numeric CTA count is architecture-dependent
feature,multi_cta,g2s,cooperative32,unique_32768_2xsm,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=264;batch=0,6,5871,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=296;batch=0,6,10398,not_in_ventus_list,,0,,same xSM scale; numeric CTA count is architecture-dependent
feature,multi_cta,g2s,tma,unique_32768_2xsm,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=264;batch=0,6,2326,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=296;batch=0,6,1170,not_in_ventus_list,,0,,same xSM scale; numeric CTA count is architecture-dependent
feature,multi_cta,g2s,cooperative128,unique_32768_4xsm,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=528;batch=0,6,4480,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=592;batch=0,6,3124,not_in_ventus_list,,0,,same xSM scale; numeric CTA count is architecture-dependent
feature,multi_cta,g2s,cooperative32,unique_32768_4xsm,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=528;batch=0,6,6233.500,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=592;batch=0,6,10410,not_in_ventus_list,,0,,same xSM scale; numeric CTA count is architecture-dependent
feature,multi_cta,g2s,tma,unique_32768_4xsm,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=528;batch=0,6,4030,passed,bytes=32768;rank=2;layout=contiguous;outstanding=1;ctas=592;batch=0,6,1876,not_in_ventus_list,,0,,same xSM scale; numeric CTA count is architecture-dependent
feature,multi_cta,g2s,cooperative128,unique_4096_1cta,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,210,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,206,not_in_ventus_list,,0,,same xSM scale; numeric CTA count is architecture-dependent
feature,multi_cta,g2s,cooperative32,unique_4096_1cta,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,344,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,352,not_in_ventus_list,,0,,same xSM scale; numeric CTA count is architecture-dependent
feature,multi_cta,g2s,tma,unique_4096_1cta,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,460,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,461,not_in_ventus_list,,0,,same xSM scale; numeric CTA count is architecture-dependent
